year,grand_prix,driver,total_score
2022,Dutch Grand Prix,Lando Norris,66.02371541501977
2022,Dutch Grand Prix,Pierre Gasly,63.27272727272727
2022,Dutch Grand Prix,Max Verstappen,54.102766798418976
2022,Dutch Grand Prix,Zhou Guanyu,53.18577075098814
2022,Dutch Grand Prix,Charles Leclerc,50.434782608695656
2022,Dutch Grand Prix,Lance Stroll,46.766798418972336
2022,Dutch Grand Prix,Mick Schumacher,39.430830039525695
2022,Dutch Grand Prix,Sebastian Vettel,38.51383399209486
2022,Dutch Grand Prix,Yuki Tsunoda,34.845849802371546
2022,Dutch Grand Prix,Kevin Magnussen,33.01185770750988
2022,Dutch Grand Prix,Daniel Ricciardo,17.422924901185773
2022,Dutch Grand Prix,Nicholas Latifi,8.25296442687747
2022,Emilia Romagna Grand Prix,Charles Leclerc,278.9752066115703
2022,Emilia Romagna Grand Prix,Yuki Tsunoda,152.42975206611573
2022,Emilia Romagna Grand Prix,Lando Norris,103.53719008264463
2022,Emilia Romagna Grand Prix,George Russell,94.9090909090909
2022,Emilia Romagna Grand Prix,Valtteri Bottas,89.15702479338844
2022,Emilia Romagna Grand Prix,Zhou Guanyu,86.2809917355372
2022,Emilia Romagna Grand Prix,Sebastian Vettel,77.65289256198348
2022,Emilia Romagna Grand Prix,Alexander Albon,69.02479338842976
2022,Emilia Romagna Grand Prix,Nicholas Latifi,54.64462809917356
2022,Emilia Romagna Grand Prix,Sergio Perez,54.64462809917356
2022,Emilia Romagna Grand Prix,Mick Schumacher,51.768595041322314
2022,Emilia Romagna Grand Prix,Pierre Gasly,48.892561983471076
2022,Emilia Romagna Grand Prix,Daniel Ricciardo,37.388429752066116
2022,Emilia Romagna Grand Prix,Kevin Magnussen,37.388429752066116
2022,Emilia Romagna Grand Prix,Lance Stroll,31.63636363636364
2022,Emilia Romagna Grand Prix,Lewis Hamilton,28.7603305785124
2022,Emilia Romagna Grand Prix,Esteban Ocon,25.884297520661157
2022,French Grand Prix,Carlos Sainz,323.80748663101605
2022,French Grand Prix,George Russell,126.54545454545455
2022,French Grand Prix,Valtteri Bottas,81.88235294117648
2022,French Grand Prix,Pierre Gasly,72.57754010695189
2022,French Grand Prix,Max Verstappen,72.57754010695187
2022,French Grand Prix,Sergio Perez,66.99465240641712
2022,French Grand Prix,Sebastian Vettel,63.27272727272728
2022,French Grand Prix,Nicholas Latifi,63.27272727272727
2022,French Grand Prix,Fernando Alonso,59.55080213903744
2022,French Grand Prix,Mick Schumacher,59.55080213903744
2022,French Grand Prix,Esteban Ocon,48.38502673796792
2022,French Grand Prix,Kevin Magnussen,46.524064171122994
2022,French Grand Prix,Lewis Hamilton,35.35828877005348
2022,French Grand Prix,Zhou Guanyu,35.35828877005348
2022,French Grand Prix,Lando Norris,27.9144385026738
2022,French Grand Prix,Daniel Ricciardo,26.053475935828878
2022,French Grand Prix,Alexander Albon,14.88770053475936
2022,French Grand Prix,Yuki Tsunoda,11.165775401069519
2022,Hungarian Grand Prix,Lewis Hamilton,123.38181818181818
2022,Hungarian Grand Prix,Max Verstappen,105.03272727272727
2022,Hungarian Grand Prix,Sergio Perez,91.74545454545454
2022,Hungarian Grand Prix,George Russell,91.11272727272727
2022,Hungarian Grand Prix,Carlos Sainz,81.62181818181818
2022,Hungarian Grand Prix,Zhou Guanyu,80.9890909090909
2022,Hungarian Grand Prix,Lance Stroll,76.56
2022,Hungarian Grand Prix,Sebastian Vettel,75.29454545454546
2022,Hungarian Grand Prix,Charles Leclerc,60.74181818181818
2022,Hungarian Grand Prix,Esteban Ocon,58.210909090909084
2022,Hungarian Grand Prix,Valtteri Bottas,57.57818181818182
2022,Hungarian Grand Prix,Fernando Alonso,54.41454545454545
2022,Hungarian Grand Prix,Daniel Ricciardo,51.25090909090909
2022,Hungarian Grand Prix,Pierre Gasly,50.61818181818182
2022,Hungarian Grand Prix,Lando Norris,45.556363636363635
2022,Hungarian Grand Prix,Mick Schumacher,43.025454545454544
2022,Hungarian Grand Prix,Nicholas Latifi,32.269090909090906
2022,Hungarian Grand Prix,Yuki Tsunoda,27.207272727272724
2022,Hungarian Grand Prix,Alexander Albon,24.043636363636363
2022,Hungarian Grand Prix,Kevin Magnussen,22.145454545454545
2022,Italian Grand Prix,Lewis Hamilton,155.1798274717983
2022,Italian Grand Prix,Carlos Sainz,154.2561380225614
2022,Italian Grand Prix,Sergio Perez,105.30059721300599
2022,Italian Grand Prix,Valtteri Bottas,91.44525547445257
2022,Italian Grand Prix,Mick Schumacher,82.20836098208362
2022,Italian Grand Prix,Lando Norris,71.12408759124088
2022,Italian Grand Prix,Esteban Ocon,60.963503649635044
2022,Italian Grand Prix,Pierre Gasly,60.03981420039815
2022,Italian Grand Prix,Daniel Ricciardo,58.192435301924355
2022,Italian Grand Prix,Max Verstappen,54.49767750497678
2022,Italian Grand Prix,Yuki Tsunoda,54.49767750497678
2022,Italian Grand Prix,Nyck de Vries,48.955540809555416
2022,Italian Grand Prix,Zhou Guanyu,48.03185136031851
2022,Italian Grand Prix,Kevin Magnussen,39.71864631718647
2022,Italian Grand Prix,Nicholas Latifi,38.79495686794957
2022,Italian Grand Prix,Charles Leclerc,36.023888520238884
2022,Italian Grand Prix,George Russell,34.1765096217651
2022,Italian Grand Prix,Fernando Alonso,26.786994027869945
2022,Italian Grand Prix,Lance Stroll,19.397478433974786
2022,Japanese Grand Prix,Fernando Alonso,115.18881118881119
2022,Japanese Grand Prix,George Russell,107.07692307692307
2022,Japanese Grand Prix,Nicholas Latifi,103.83216783216783
2022,Japanese Grand Prix,Sebastian Vettel,95.72027972027972
2022,Japanese Grand Prix,Lance Stroll,87.6083916083916
2022,Japanese Grand Prix,Zhou Guanyu,81.11888111888112
2022,Japanese Grand Prix,Mick Schumacher,77.87412587412587
2022,Japanese Grand Prix,Kevin Magnussen,73.006993006993
2022,Japanese Grand Prix,Yuki Tsunoda,71.38461538461539
2022,Japanese Grand Prix,Lando Norris,68.13986013986013
2022,Japanese Grand Prix,Sergio Perez,56.78321678321678
2022,Japanese Grand Prix,Daniel Ricciardo,55.16083916083916
2022,Japanese Grand Prix,Esteban Ocon,53.53846153846153
2022,Japanese Grand Prix,Lewis Hamilton,50.29370629370629
2022,Japanese Grand Prix,Valtteri Bottas,50.29370629370629
2022,Japanese Grand Prix,Pierre Gasly,38.93706293706293
2022,Japanese Grand Prix,Max Verstappen,32.44755244755245
2022,Japanese Grand Prix,Charles Leclerc,30.825174825174823
2022,Mexico City Grand Prix,Daniel Ricciardo,161.37447873227688
2022,Mexico City Grand Prix,Carlos Sainz,87.07256046705588
2022,Mexico City Grand Prix,Esteban Ocon,87.07256046705588
2022,Mexico City Grand Prix,Lando Norris,83.58965804837365
2022,Mexico City Grand Prix,Charles Leclerc,81.26772310258549
2022,Mexico City Grand Prix,Pierre Gasly,81.26772310258549
2022,Mexico City Grand Prix,Alexander Albon,75.46288573811509
2022,Mexico City Grand Prix,Sebastian Vettel,74.30191826522102
2022,Mexico City Grand Prix,Zhou Guanyu,73.14095079232695
2022,Mexico City Grand Prix,George Russell,66.17514595496247
2022,Mexico City Grand Prix,Sergio Perez,59.209341117598
2022,Mexico City Grand Prix,Fernando Alonso,52.24353628023353
2022,Mexico City Grand Prix,Valtteri Bottas,47.59966638865721
2022,Mexico City Grand Prix,Yuki Tsunoda,46.43869891576314
2022,Mexico City Grand Prix,Lewis Hamilton,45.27773144286906
2022,Mexico City Grand Prix,Max Verstappen,45.27773144286906
2022,Mexico City Grand Prix,Lance Stroll,30.18515429524604
2022,Mexico City Grand Prix,Kevin Magnussen,18.575479566305255
2022,Mexico City Grand Prix,Mick Schumacher,18.575479566305255
2022,Mexico City Grand Prix,Nicholas Latifi,11.609674728940785
2022,Miami Grand Prix,George Russell,156.1407624633431
2022,Miami Grand Prix,Kevin Magnussen,107.15542521994135
2022,Miami Grand Prix,Daniel Ricciardo,89.80645161290322
2022,Miami Grand Prix,Alexander Albon,87.76539589442815
2022,Miami Grand Prix,Esteban Ocon,85.72434017595307
2022,Miami Grand Prix,Lance Stroll,83.68328445747801
2022,Miami Grand Prix,Sebastian Vettel,83.68328445747801
2022,Miami Grand Prix,Mick Schumacher,74.49853372434018
2022,Miami Grand Prix,Lewis Hamilton,61.2316715542522
2022,Miami Grand Prix,Fernando Alonso,56.12903225806451
2022,Miami Grand Prix,Lando Norris,40.821114369501466
2022,Miami Grand Prix,Max Verstappen,40.821114369501466
2022,Miami Grand Prix,Nicholas Latifi,40.821114369501466
2022,Miami Grand Prix,Charles Leclerc,37.759530791788855
2022,Miami Grand Prix,Yuki Tsunoda,34.697947214076244
2022,Miami Grand Prix,Pierre Gasly,23.472140762463344
2022,Miami Grand Prix,Carlos Sainz,19.390029325513197
2022,Miami Grand Prix,Sergio Perez,18.369501466275658
2022,Miami Grand Prix,Valtteri Bottas,16.328445747800586
2022,Monaco Grand Prix,Pierre Gasly,122.7107438016529
2022,Monaco Grand Prix,Lance Stroll,99.70247933884298
2022,Monaco Grand Prix,Sebastian Vettel,99.70247933884298
2022,Monaco Grand Prix,Valtteri Bottas,78.61157024793388
2022,Monaco Grand Prix,Sergio Perez,74.77685950413223
2022,Monaco Grand Prix,Esteban Ocon,70.94214876033058
2022,Monaco Grand Prix,Max Verstappen,70.94214876033058
2022,Monaco Grand Prix,Lando Norris,63.27272727272728
2022,Monaco Grand Prix,George Russell,61.35537190082645
2022,Monaco Grand Prix,Zhou Guanyu,57.52066115702479
2022,Monaco Grand Prix,Nicholas Latifi,47.93388429752066
2022,Monaco Grand Prix,Daniel Ricciardo,46.01652892561984
2022,Monaco Grand Prix,Alexander Albon,42.18181818181819
2022,Monaco Grand Prix,Carlos Sainz,38.34710743801653
2022,Monaco Grand Prix,Fernando Alonso,28.7603305785124
2022,Monaco Grand Prix,Yuki Tsunoda,28.760330578512395
2022,Monaco Grand Prix,Lewis Hamilton,24.925619834710744
2022,Monaco Grand Prix,Mick Schumacher,24.925619834710744
2022,Monaco Grand Prix,Kevin Magnussen,19.173553719008265
2022,Sao Paulo Grand Prix,Fernando Alonso,128.43419267299865
2022,Sao Paulo Grand Prix,Valtteri Bottas,121.50881953867028
2022,Sao Paulo Grand Prix,Charles Leclerc,109.54681139755768
2022,Sao Paulo Grand Prix,Carlos Sainz,104.51017639077341
2022,Sao Paulo Grand Prix,Lewis Hamilton,101.36227951153325
2022,Sao Paulo Grand Prix,Sebastian Vettel,101.36227951153325
2022,Sao Paulo Grand Prix,Max Verstappen,100.7327001356852
2022,Sao Paulo Grand Prix,Lance Stroll,98.84396200814112
2022,Sao Paulo Grand Prix,Esteban Ocon,95.69606512890095
2022,Sao Paulo Grand Prix,Pierre Gasly,81.21573948439621
2022,Sao Paulo Grand Prix,Lando Norris,73.03120759837178
2022,Sao Paulo Grand Prix,Mick Schumacher,66.10583446404343
2022,Sao Paulo Grand Prix,Zhou Guanyu,57.291723202170964
2022,Sao Paulo Grand Prix,Yuki Tsunoda,51.62550881953867
2022,Sao Paulo Grand Prix,Sergio Perez,46.588873812754414
2022,Sao Paulo Grand Prix,Alexander Albon,46.58887381275441
2022,Sao Paulo Grand Prix,Nicholas Latifi,18.257801899592945
2022,Sao Paulo Grand Prix,George Russell,12.59158751696065
2022,Saudi Arabian Grand Prix,Lewis Hamilton,169.2750885478158
2022,Saudi Arabian Grand Prix,Esteban Ocon,131.4757969303424
2022,Saudi Arabian Grand Prix,Kevin Magnussen,131.4757969303424
2022,Saudi Arabian Grand Prix,Lando Norris,103.53719008264463
2022,Saudi Arabian Grand Prix,Pierre Gasly,101.89374262101535
2022,Saudi Arabian Grand Prix,Nico Hulkenberg,93.67650531286895
2022,Saudi Arabian Grand Prix,Lance Stroll,87.10271546635182
2022,Saudi Arabian Grand Prix,Zhou Guanyu,83.81582054309327
2022,Saudi Arabian Grand Prix,Alexander Albon,67.38134592680046
2022,Saudi Arabian Grand Prix,Charles Leclerc,65.73789846517118
2022,Saudi Arabian Grand Prix,Max Verstappen,65.73789846517118
2022,Saudi Arabian Grand Prix,Daniel Ricciardo,60.80755608028335
2022,Saudi Arabian Grand Prix,Fernando Alonso,47.65997638724912
2022,Saudi Arabian Grand Prix,Valtteri Bottas,42.72963400236128
2022,Saudi Arabian Grand Prix,Carlos Sainz,29.582054309327035
2022,Saudi Arabian Grand Prix,Sergio Perez,29.582054309327035
2022,Saudi Arabian Grand Prix,George Russell,26.295159386068477
2022,Saudi Arabian Grand Prix,Nicholas Latifi,24.651711924439198
2022,Singapore Grand Prix,Max Verstappen,311.67676767676767
2022,Singapore Grand Prix,Daniel Ricciardo,147.63636363636363
2022,Singapore Grand Prix,Lance Stroll,126.54545454545453
2022,Singapore Grand Prix,Sebastian Vettel,96.08080808080808
2022,Singapore Grand Prix,Valtteri Bottas,96.08080808080808
2022,Singapore Grand Prix,George Russell,89.05050505050505
2022,Singapore Grand Prix,Pierre Gasly,86.70707070707071
2022,Singapore Grand Prix,Mick Schumacher,86.7070707070707
2022,Singapore Grand Prix,Kevin Magnussen,82.02020202020202
2022,Singapore Grand Prix,Charles Leclerc,44.525252525252526
2022,Singapore Grand Prix,Carlos Sainz,42.18181818181818
2022,Singapore Grand Prix,Lando Norris,39.83838383838384
2022,Singapore Grand Prix,Esteban Ocon,35.151515151515156
2022,Singapore Grand Prix,Lewis Hamilton,30.464646464646464
2022,Singapore Grand Prix,Alexander Albon,28.12121212121212
2022,Spanish Grand Prix,Lewis Hamilton,136.57649667405764
2022,Spanish Grand Prix,Carlos Sainz,135.03325942350332
2022,Spanish Grand Prix,Sebastian Vettel,123.45898004434589
2022,Spanish Grand Prix,Max Verstappen,114.97117516629712
2022,Spanish Grand Prix,Esteban Ocon,101.85365853658537
2022,Spanish Grand Prix,Lando Norris,101.0820399113082
2022,Spanish Grand Prix,Fernando Alonso,94.9090909090909
2022,Spanish Grand Prix,Sergio Perez,87.96452328159646
2022,Spanish Grand Prix,George Russell,72.53215077605321
2022,Spanish Grand Prix,Mick Schumacher,72.53215077605321
2022,Spanish Grand Prix,Yuki Tsunoda,67.90243902439025
2022,Spanish Grand Prix,Valtteri Bottas,64.8159645232816
2022,Spanish Grand Prix,Daniel Ricciardo,60.186252771618626
2022,Spanish Grand Prix,Lance Stroll,47.068736141906875
2022,Spanish Grand Prix,Pierre Gasly,33.17960088691796
2022,Spanish Grand Prix,Nicholas Latifi,26.235033259423503
2022,Spanish Grand Prix,Zhou Guanyu,26.235033259423503
2022,Spanish Grand Prix,Alexander Albon,14.660753880266075
2022,Spanish Grand Prix,Kevin Magnussen,14.660753880266075
2022,United States Grand Prix,Sebastian Vettel,124.4245810055866
2022,United States Grand Prix,Lando Norris,112.40629761300153
2022,United States Grand Prix,Esteban Ocon,110.28542407313358
2022,United States Grand Prix,Fernando Alonso,107.45759268664297
2022,United States Grand Prix,Lewis Hamilton,100.38801422041647
2022,United States Grand Prix,Sergio Perez,98.97409852717117
2022,United States Grand Prix,Charles Leclerc,95.4393092940579
2022,United States Grand Prix,Pierre Gasly,83.42102590147283
2022,United States Grand Prix,Kevin Magnussen,82.00711020822753
2022,United States Grand Prix,Max Verstappen,79.88623666835959
2022,United States Grand Prix,George Russell,67.16099542915185
2022,United States Grand Prix,Mick Schumacher,67.16099542915185
2022,United States Grand Prix,Zhou Guanyu,65.04012188928391
2022,United States Grand Prix,Yuki Tsunoda,64.33316404266125
2022,United States Grand Prix,Alexander Albon,58.67750126968005
2022,United States Grand Prix,Daniel Ricciardo,36.054850177755206
2022,United States Grand Prix,Nicholas Latifi,27.571356018283396
2022,United States Grand Prix,Lance Stroll,21.915693245302187
2022,United States Grand Prix,Valtteri Bottas,13.432199085830373
2023,Abu Dhabi Grand Prix,Sergio Perez,297.1715459681561
2023,Abu Dhabi Grand Prix,Lance Stroll,265.84322033898303
2023,Abu Dhabi Grand Prix,Carlos Sainz,247.94131997945559
2023,Abu Dhabi Grand Prix,George Russell,244.3609399075501
2023,Abu Dhabi Grand Prix,Yuki Tsunoda,232.72470467385722
2023,Abu Dhabi Grand Prix,Oscar Piastri,227.35413456599898
2023,Abu Dhabi Grand Prix,Lando Norris,221.08846944016437
2023,Abu Dhabi Grand Prix,Lewis Hamilton,219.29827940421163
2023,Abu Dhabi Grand Prix,Fernando Alonso,212.1375192604006
2023,Abu Dhabi Grand Prix,Pierre Gasly,159.32691319979455
2023,Abu Dhabi Grand Prix,Daniel Ricciardo,151.2710580380072
2023,Abu Dhabi Grand Prix,Esteban Ocon,148.58577298407806
2023,Abu Dhabi Grand Prix,Valtteri Bottas,145.00539291217257
2023,Abu Dhabi Grand Prix,Charles Leclerc,128.89368258859784
2023,Abu Dhabi Grand Prix,Alexander Albon,125.31330251669235
2023,Abu Dhabi Grand Prix,Max Verstappen,93.98497688751925
2023,Abu Dhabi Grand Prix,Logan Sargeant,85.03402670775553
2023,Abu Dhabi Grand Prix,Nico Hulkenberg,66.23703133025167
2023,Abu Dhabi Grand Prix,Zhou Guanyu,65.3419363122753
2023,Abu Dhabi Grand Prix,Kevin Magnussen,21.482280431432976
2023,Australian Grand Prix,Sergio Perez,349.2701446280992
2023,Australian Grand Prix,Carlos Sainz,304.8612258953168
2023,Australian Grand Prix,Lance Stroll,280.8564049586777
2023,Australian Grand Prix,Yuki Tsunoda,261.6525482093664
2023,Australian Grand Prix,Oscar Piastri,244.84917355371903
2023,Australian Grand Prix,Lando Norris,242.4486914600551
2023,Australian Grand Prix,Zhou Guanyu,218.443870523416
2023,Australian Grand Prix,Fernando Alonso,213.64290633608817
2023,Australian Grand Prix,Esteban Ocon,193.2388085399449
2023,Australian Grand Prix,Nico Hulkenberg,184.83712121212122
2023,Australian Grand Prix,Pierre Gasly,162.03254132231405
2023,Australian Grand Prix,Valtteri Bottas,130.8262741046832
2023,Australian Grand Prix,George Russell,128.4257920110193
2023,Australian Grand Prix,Nyck de Vries,122.42458677685951
2023,Australian Grand Prix,Kevin Magnussen,87.61759641873279
2023,Australian Grand Prix,Logan Sargeant,73.21470385674931
2023,Australian Grand Prix,Lewis Hamilton,68.41373966942149
2023,Australian Grand Prix,Alexander Albon,50.41012396694215
2023,Australian Grand Prix,Max Verstappen,46.809400826446286
2023,Australian Grand Prix,Charles Leclerc,18.00361570247934
2023,Austrian Grand Prix,Sergio Perez,306.42577540106953
2023,Austrian Grand Prix,Kevin Magnussen,220.68620320855615
2023,Austrian Grand Prix,George Russell,204.28385026737968
2023,Austrian Grand Prix,Lewis Hamilton,187.13593582887702
2023,Austrian Grand Prix,Pierre Gasly,172.22470588235296
2023,Austrian Grand Prix,Lando Norris,172.22470588235294
2023,Austrian Grand Prix,Alexander Albon,167.0057754010695
2023,Austrian Grand Prix,Yuki Tsunoda,166.2602139037433
2023,Austrian Grand Prix,Lance Stroll,161.0412834224599
2023,Austrian Grand Prix,Carlos Sainz,155.8223529411765
2023,Austrian Grand Prix,Valtteri Bottas,139.42000000000002
2023,Austrian Grand Prix,Esteban Ocon,135.69219251336898
2023,Austrian Grand Prix,Fernando Alonso,125.99989304812834
2023,Austrian Grand Prix,Logan Sargeant,117.05315508021391
2023,Austrian Grand Prix,Oscar Piastri,115.5620320855615
2023,Austrian Grand Prix,Nico Hulkenberg,108.85197860962568
2023,Austrian Grand Prix,Charles Leclerc,102.88748663101605
2023,Austrian Grand Prix,Zhou Guanyu,81.26620320855615
2023,Austrian Grand Prix,Nyck de Vries,73.06502673796791
2023,Austrian Grand Prix,Max Verstappen,43.98812834224599
2023,Azerbaijan Grand Prix,Lewis Hamilton,297.7931397306397
2023,Azerbaijan Grand Prix,Lando Norris,243.51557239057237
2023,Azerbaijan Grand Prix,Kevin Magnussen,205.37457912457913
2023,Azerbaijan Grand Prix,Max Verstappen,205.37457912457913
2023,Azerbaijan Grand Prix,Oscar Piastri,193.63888888888889
2023,Azerbaijan Grand Prix,Zhou Guanyu,184.83712121212122
2023,Azerbaijan Grand Prix,Nico Hulkenberg,158.4318181818182
2023,Azerbaijan Grand Prix,Nyck de Vries,152.56397306397307
2023,Azerbaijan Grand Prix,Esteban Ocon,146.69612794612794
2023,Azerbaijan Grand Prix,Lance Stroll,143.76220538720537
2023,Azerbaijan Grand Prix,Pierre Gasly,129.09259259259258
2023,Azerbaijan Grand Prix,George Russell,126.15867003367003
2023,Azerbaijan Grand Prix,Yuki Tsunoda,108.55513468013467
2023,Azerbaijan Grand Prix,Fernando Alonso,95.35248316498317
2023,Azerbaijan Grand Prix,Sergio Perez,86.55071548821549
2023,Azerbaijan Grand Prix,Alexander Albon,73.34806397306397
2023,Azerbaijan Grand Prix,Valtteri Bottas,64.54629629629629
2023,Azerbaijan Grand Prix,Logan Sargeant,58.678451178451176
2023,Azerbaijan Grand Prix,Carlos Sainz,51.34364478114478
2023,Azerbaijan Grand Prix,Charles Leclerc,27.872264309764308
2023,Bahrain Grand Prix,Fernando Alonso,285.4989616982003
2023,Bahrain Grand Prix,Lance Stroll,221.96538994000923
2023,Bahrain Grand Prix,Valtteri Bottas,210.70627595754502
2023,Bahrain Grand Prix,George Russell,209.90205353022614
2023,Bahrain Grand Prix,Lewis Hamilton,194.62182741116752
2023,Bahrain Grand Prix,Charles Leclerc,190.60071527457316
2023,Bahrain Grand Prix,Zhou Guanyu,182.55849100138443
2023,Bahrain Grand Prix,Alexander Albon,176.1247115828334
2023,Bahrain Grand Prix,Sergio Perez,169.69093216428243
2023,Bahrain Grand Prix,Carlos Sainz,165.66982002768805
2023,Bahrain Grand Prix,Yuki Tsunoda,141.54314720812184
2023,Bahrain Grand Prix,Nico Hulkenberg,131.89247808029535
2023,Bahrain Grand Prix,Logan Sargeant,126.26292108906323
2023,Bahrain Grand Prix,Kevin Magnussen,123.04603137978773
2023,Bahrain Grand Prix,Pierre Gasly,123.04603137978773
2023,Bahrain Grand Prix,Esteban Ocon,122.24180895246886
2023,Bahrain Grand Prix,Max Verstappen,122.24180895246886
2023,Bahrain Grand Prix,Nyck de Vries,122.24180895246886
2023,Bahrain Grand Prix,Oscar Piastri,84.44335486848178
2023,Bahrain Grand Prix,Lando Norris,53.88290263036456
2023,Belgian Grand Prix,Lance Stroll,228.77554545454544
2023,Belgian Grand Prix,Esteban Ocon,227.5080909090909
2023,Belgian Grand Prix,George Russell,216.73472727272727
2023,Belgian Grand Prix,Alexander Albon,207.22881818181818
2023,Belgian Grand Prix,Pierre Gasly,200.25781818181818
2023,Belgian Grand Prix,Nico Hulkenberg,171.7400909090909
2023,Belgian Grand Prix,Zhou Guanyu,166.03654545454543
2023,Belgian Grand Prix,Yuki Tsunoda,162.2341818181818
2023,Belgian Grand Prix,Lando Norris,153.362
2023,Belgian Grand Prix,Fernando Alonso,152.72827272727272
2023,Belgian Grand Prix,Logan Sargeant,150.19336363636364
2023,Belgian Grand Prix,Kevin Magnussen,141.3211818181818
2023,Belgian Grand Prix,Daniel Ricciardo,117.87327272727272
2023,Belgian Grand Prix,Sergio Perez,109.0010909090909
2023,Belgian Grand Prix,Valtteri Bottas,105.83245454545454
2023,Belgian Grand Prix,Lewis Hamilton,105.19872727272727
2023,Belgian Grand Prix,Oscar Piastri,98.22772727272726
2023,Belgian Grand Prix,Carlos Sainz,93.15790909090909
2023,Belgian Grand Prix,Max Verstappen,82.38454545454545
2023,Belgian Grand Prix,Charles Leclerc,32.95381818181818
2023,British Grand Prix,Sergio Perez,360.5689655172414
2023,British Grand Prix,George Russell,229.45297805642636
2023,British Grand Prix,Pierre Gasly,227.2677115987461
2023,British Grand Prix,Lance Stroll,209.7855799373041
2023,British Grand Prix,Lewis Hamilton,203.22978056426334
2023,British Grand Prix,Fernando Alonso,194.48871473354234
2023,British Grand Prix,Carlos Sainz,190.11818181818182
2023,British Grand Prix,Charles Leclerc,185.74764890282134
2023,British Grand Prix,Alexander Albon,170.45078369905957
2023,British Grand Prix,Yuki Tsunoda,168.2655172413793
2023,British Grand Prix,Zhou Guanyu,133.30125391849532
2023,British Grand Prix,Logan Sargeant,131.11598746081506
2023,British Grand Prix,Valtteri Bottas,120.18965517241381
2023,British Grand Prix,Nyck de Vries,100.52225705329154
2023,British Grand Prix,Kevin Magnussen,80.85485893416929
2023,British Grand Prix,Oscar Piastri,72.11379310344827
2023,British Grand Prix,Nico Hulkenberg,59.002194357366776
2023,British Grand Prix,Lando Norris,43.70532915360502
2023,British Grand Prix,Max Verstappen,43.70532915360502
2023,British Grand Prix,Esteban Ocon,41.520062695924764
2023,Canadian Grand Prix,Lando Norris,329.1180311401306
2023,Canadian Grand Prix,Kevin Magnussen,250.33977900552486
2023,Canadian Grand Prix,George Russell,243.33726770467104
2023,Canadian Grand Prix,Alexander Albon,211.82596685082873
2023,Canadian Grand Prix,Sergio Perez,208.32471120040182
2023,Canadian Grand Prix,Oscar Piastri,199.5715720743345
2023,Canadian Grand Prix,Esteban Ocon,196.07031642390757
2023,Canadian Grand Prix,Valtteri Bottas,196.07031642390757
2023,Canadian Grand Prix,Lance Stroll,192.56906077348066
2023,Canadian Grand Prix,Charles Leclerc,152.30462079357108
2023,Canadian Grand Prix,Pierre Gasly,134.79834254143645
2023,Canadian Grand Prix,Yuki Tsunoda,120.79331993972878
2023,Canadian Grand Prix,Carlos Sainz,91.03264691109995
2023,Canadian Grand Prix,Zhou Guanyu,82.27950778503265
2023,Canadian Grand Prix,Nico Hulkenberg,75.27699648417881
2023,Canadian Grand Prix,Nyck de Vries,71.77574083375188
2023,Canadian Grand Prix,Fernando Alonso,64.77322953289804
2023,Canadian Grand Prix,Lewis Hamilton,33.26192867905575
2023,Canadian Grand Prix,Logan Sargeant,5.251883475640382
2023,Dutch Grand Prix,Oscar Piastri,281.3160717425708
2023,Dutch Grand Prix,Esteban Ocon,213.89827677158434
2023,Dutch Grand Prix,Pierre Gasly,208.99516441005804
2023,Dutch Grand Prix,Carlos Sainz,207.15649727448567
2023,Dutch Grand Prix,Lewis Hamilton,204.70494109372254
2023,Dutch Grand Prix,Alexander Albon,200.41471777738704
2023,Dutch Grand Prix,Fernando Alonso,191.22138209952524
2023,Dutch Grand Prix,Sergio Perez,188.1569368735713
2023,Dutch Grand Prix,Lando Norris,169.15737647265695
2023,Dutch Grand Prix,Yuki Tsunoda,161.18981888517672
2023,Dutch Grand Prix,Charles Leclerc,156.89959556884122
2023,Dutch Grand Prix,George Russell,155.67381747845965
2023,Dutch Grand Prix,Nico Hulkenberg,152.60937225250572
2023,Dutch Grand Prix,Valtteri Bottas,146.48048180059786
2023,Dutch Grand Prix,Zhou Guanyu,143.41603657464393
2023,Dutch Grand Prix,Kevin Magnussen,113.38447336029542
2023,Dutch Grand Prix,Lance Stroll,109.09425004395992
2023,Dutch Grand Prix,Max Verstappen,106.64269386319677
2023,Dutch Grand Prix,Liam Lawson,76.61113064884825
2023,Dutch Grand Prix,Logan Sargeant,50.86979075083524
2023,Hungarian Grand Prix,George Russell,346.15355233002293
2023,Hungarian Grand Prix,Sergio Perez,296.8932391138274
2023,Hungarian Grand Prix,Daniel Ricciardo,274.26012223071046
2023,Hungarian Grand Prix,Carlos Sainz,238.31340718105426
2023,Hungarian Grand Prix,Lance Stroll,205.0294117647059
2023,Hungarian Grand Prix,Fernando Alonso,193.0471734148205
2023,Hungarian Grand Prix,Charles Leclerc,190.38445378151263
2023,Hungarian Grand Prix,Alexander Albon,167.75133689839575
2023,Hungarian Grand Prix,Oscar Piastri,162.42589763178
2023,Hungarian Grand Prix,Yuki Tsunoda,159.76317799847214
2023,Hungarian Grand Prix,Lewis Hamilton,154.4377387318564
2023,Hungarian Grand Prix,Valtteri Bottas,133.13598166539344
2023,Hungarian Grand Prix,Kevin Magnussen,126.47918258212377
2023,Hungarian Grand Prix,Lando Norris,121.15374331550802
2023,Hungarian Grand Prix,Zhou Guanyu,117.15966386554624
